time,phase,cash,shares,short_calls,option_ric,strike,expiry,stock_mark,option_mark,lmv,option_mv,nav,initial,maintenance,available,excess,mark_status,benchmark_nav
2026-08-04T15:00:00Z,hourly,-2278.0,100,0,,,,306.2395,0,30623.95,0,28345.95,15311.975,7655.9875,13033.975,20689.9625,observed,28716.450000000004
2026-08-04T16:00:00Z,hourly,-2278.0,100,0,,,,306.3558,0,30635.579999999998,0,28357.579999999998,15317.789999999999,7658.8949999999995,13039.789999999999,20698.684999999998,observed,28728.08
2026-08-04T17:00:00Z,hourly,-2278.0,100,0,,,,308.2454,0,30824.54,0,28546.54,15412.27,7706.135,13134.27,20840.405,observed,28917.040000000005
2026-08-04T18:00:00Z,hourly,-2278.0,100,0,,,,309.356,0,30935.6,0,28657.6,15467.8,7733.9,13189.8,20923.699999999997,observed,29028.100000000002
2026-08-04T19:00:00Z,hourly,-2278.0,100,0,,,,308.534,0,30853.399999999998,0,28575.399999999998,15426.699999999999,7713.349999999999,13148.699999999999,20862.05,observed,28945.9
2026-08-04T20:00:00Z,hourly,-2278.0,100,0,,,,309.275,0,30927.499999999996,0,28649.499999999996,15463.749999999998,7731.874999999999,13185.749999999998,20917.624999999996,observed,29020.0
2026-08-05T14:00:00Z,hourly,-2278.0,100,0,,,,308.0,0,30800.0,0,28522.0,15400.0,7700.0,13122.0,20822.0,observed,28892.5
2026-08-05T15:00:00Z,hourly,-2278.0,100,0,,,,310.8079,0,31080.79,0,28802.79,15540.395,7770.1975,13262.395,21032.5925,observed,29173.290000000005
2026-08-05T16:00:00Z,hourly,-2278.0,100,0,,,,308.0,0,30800.0,0,28522.0,15400.0,7700.0,13122.0,20822.0,observed,28892.5
2026-08-05T17:00:00Z,hourly,-2278.0,100,0,,,,308.828,0,30882.799999999996,0,28604.799999999996,15441.399999999998,7720.699999999999,13163.399999999998,20884.1,observed,28975.3
2026-08-05T18:00:00Z,hourly,-2278.0,100,0,,,,308.932,0,30893.2,0,28615.2,15446.6,7723.3,13168.6,20891.9,observed,28985.700000000004
2026-08-05T19:00:00Z,hourly,-2278.0,100,0,,,,308.96,0,30895.999999999996,0,28617.999999999996,15447.999999999998,7723.999999999999,13169.999999999998,20893.999999999996,observed,28988.5
2026-08-05T20:00:00Z,hourly,-2278.0,100,0,,,,310.9742,0,31097.42,0,28819.42,15548.71,7774.355,13270.71,21045.065,observed,29189.920000000002
2026-08-06T14:00:00Z,hourly,-2278.0,100,0,,,,314.77,0,31477.0,0,29199.0,15738.5,7869.25,13460.5,21329.75,observed,29569.5
2026-08-06T15:00:00Z,hourly,-2278.0,100,0,,,,313.354,0,31335.399999999998,0,29057.399999999998,15667.699999999999,7833.849999999999,13389.699999999999,21223.55,observed,29427.9
2026-08-06T16:00:00Z,hourly,-2278.0,100,0,,,,309.54,0,30954.000000000004,0,28676.000000000004,15477.000000000002,7738.500000000001,13199.000000000002,20937.500000000004,observed,29046.500000000004
2026-08-06T17:00:00Z,hourly,-2278.0,100,0,,,,311.661,0,31166.1,0,28888.1,15583.05,7791.525,13305.05,21096.574999999997,observed,29258.600000000002
2026-08-06T18:00:00Z,hourly,-2278.0,100,0,,,,312.16,0,31216.000000000004,0,28938.000000000004,15608.000000000002,7804.000000000001,13330.000000000002,21134.000000000004,observed,29308.500000000004
2026-08-06T19:00:00Z,hourly,-2278.0,100,0,,,,312.278,0,31227.800000000003,0,28949.800000000003,15613.900000000001,7806.950000000001,13335.900000000001,21142.850000000002,observed,29320.300000000003
2026-08-06T20:00:00Z,hourly,-2278.0,100,0,,,,312.5,0,31250.0,0,28972.0,15625.0,7812.5,13347.0,21159.5,observed,29342.5
2026-08-07T14:00:00Z,hourly,-2278.0,100,0,,,,311.675,0,31167.5,0,28889.5,15583.75,7791.875,13305.75,21097.625,observed,29260.000000000004
2026-08-07T15:00:00Z,hourly,-2278.0,100,0,,,,314.3429,0,31434.289999999997,0,29156.289999999997,15717.144999999999,7858.572499999999,13439.144999999999,21297.7175,observed,29526.79
2026-08-07T16:00:00Z,hourly,-2278.0,100,0,,,,312.1572,0,31215.719999999998,0,28937.719999999998,15607.859999999999,7803.929999999999,13329.859999999999,21133.789999999997,observed,29308.22
2026-08-07T17:00:00Z,hourly,-2278.0,100,0,,,,312.22,0,31222.000000000004,0,28944.000000000004,15611.000000000002,7805.500000000001,13333.000000000002,21138.500000000004,observed,29314.500000000004
2026-08-07T18:00:00Z,hourly,-2278.0,100,0,,,,312.994,0,31299.4,0,29021.4,15649.7,7824.85,13371.7,21196.550000000003,observed,29391.900000000005
2026-08-07T19:00:00Z,hourly,-2278.0,100,0,,,,312.41,0,31241.000000000004,0,28963.000000000004,15620.500000000002,7810.250000000001,13342.500000000002,21152.750000000004,observed,29333.500000000004
2026-08-07T20:00:00Z,hourly,-2278.0,100,0,,,,313.34,0,31333.999999999996,0,29055.999999999996,15666.999999999998,7833.499999999999,13388.999999999998,21222.499999999996,observed,29426.5
2026-08-10T14:00:00Z,hourly,-2278.0,100,0,,,,306.9586,0,30695.86,0,28417.86,15347.93,7673.965,13069.93,20743.895,observed,28788.36
2026-08-10T15:00:00Z,after-entry,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,307.134,3.5,30713.4,-350.0,28435.4,15356.7,7678.35,13078.7,20757.050000000003,observed,28805.9
2026-08-10T16:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,307.14,3.3499999999999996,30714.0,-334.99999999999994,28451.0,15357.0,7678.5,13094.0,20772.5,observed,28806.5
2026-08-10T17:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,306.2624,2.9299999999999997,30626.24,-293.0,28405.24,15313.12,7656.56,13092.12,20748.68,observed,28718.74
2026-08-10T18:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,306.725,3.125,30672.500000000004,-312.5,28432.000000000004,15336.250000000002,7668.125000000001,13095.750000000002,20763.875000000004,observed,28765.000000000004
2026-08-10T19:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,307.048,3.2,30704.8,-320.0,28456.8,15352.4,7676.2,13104.4,20780.6,observed,28797.300000000003
2026-08-10T20:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,308.21,3.775,30820.999999999996,-377.5,28515.499999999996,15410.499999999998,7705.249999999999,13104.999999999998,20810.249999999996,observed,28913.5
2026-08-11T14:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,306.29,2.465,30629.000000000004,-246.5,28454.500000000004,15314.500000000002,7657.250000000001,13140.000000000002,20797.250000000004,observed,28721.500000000004
2026-08-11T15:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,306.59,2.4699999999999998,30658.999999999996,-246.99999999999997,28483.999999999996,15329.499999999998,7664.749999999999,13154.499999999998,20819.249999999996,observed,28751.5
2026-08-11T16:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,307.2443,2.755,30724.43,-275.5,28520.93,15362.215,7681.1075,13158.715,20839.822500000002,observed,28816.93
